candidate_id,confidence_score,county_guess,category_guess,source_file,source_path,line_number,matched_terms,review_status,matched_line,context,created_at
candidate_00174,9,Unknown,Air Quality / Odor,00004311.txt,archive/extracted_text/legacy/00004311.txt,3040,quality of life,needs_human_review,"To protect this quality of life, and address the seasonal problem of poor air","or exploring the wilderness hunting for golf balls in the rough with Senator Curt Bramble, there are countless, wonderful outdoor activities to enjoy in Utah! To protect this quality of life, and address the seasonal problem of poor air quality, we must all be part of the solution. Tonight, as your Governor, I call upon every Utahn, every public agency and every Utah business to do your part, and to",2026-06-11T19:21:46
candidate_00187,9,Unknown,Air Quality / Odor,00004312.txt,archive/extracted_text/legacy/00004312.txt,4107,quality of life,needs_human_review,"To protect this quality of life, and address the seasonal problem of poor air","or exploring the wilderness hunting for golf balls in the rough with Senator Curt Bramble, there are countless, wonderful outdoor activities to enjoy in Utah! To protect this quality of life, and address the seasonal problem of poor air quality, we must all be part of the solution. Tonight, as your Governor, I call upon every Utahn, every public agency and every Utah business to do your part, and to",2026-06-11T19:21:47
candidate_00542,9,Unknown,Air Quality / Odor,01-24-11.txt,archive/extracted_text/legacy/01-24-11.txt,239,complaint; complaints,needs_human_review,knows where these facilities are going in. We quite often hear complaints about engine,"ordinance that they put in H2S warning signs. Also we are trying to stimulate some cooperation between the oil companies and the fire department, so the fire department knows where these facilities are going in. We quite often hear complaints about engine noise, the new provisions would require electric engines be put in when located within six hundred sixty feet (660) of a dwelling; if the electric company has adequate power",2026-06-11T19:21:58
candidate_00545,9,Unknown,Air Quality / Odor,01-30-12.txt,archive/extracted_text/legacy/01-30-12.txt,91,compressor,needs_human_review,Newfield Bar F Natural Gas Compressor Station,"Consideration Of Draft Letter To Utah DEQ, Air Quality Division Regarding Proposed Newfield Bar F Natural Gas Compressor Station County/Community Planning Administrator Mike Hyde joined the meeting at 1:35 P.M… Administrator Hyde stated that Newfield is proposing a new compressor station by the",2026-06-11T19:21:58
candidate_00546,9,Unknown,Air Quality / Odor,01-30-12.txt,archive/extracted_text/legacy/01-30-12.txt,93,compressor,needs_human_review,Administrator Hyde stated that Newfield is proposing a new compressor station by the,Newfield Bar F Natural Gas Compressor Station County/Community Planning Administrator Mike Hyde joined the meeting at 1:35 P.M… Administrator Hyde stated that Newfield is proposing a new compressor station by the Lake Borem Road in Arcadia. They are looking for their Utah Air Quality Permit and it appears that they meet all requirements for a permit. Our letter supports their,2026-06-11T19:21:58
candidate_00547,9,Unknown,Air Quality / Odor,01-30-12.txt,archive/extracted_text/legacy/01-30-12.txt,94,air quality,needs_human_review,Lake Borem Road in Arcadia. They are looking for their Utah Air Quality Permit and it,County/Community Planning Administrator Mike Hyde joined the meeting at 1:35 P.M… Administrator Hyde stated that Newfield is proposing a new compressor station by the Lake Borem Road in Arcadia. They are looking for their Utah Air Quality Permit and it appears that they meet all requirements for a permit. Our letter supports their application. Commissioner Peatross motioned to approve the letter in support of this,2026-06-11T19:21:58
candidate_00556,9,Unknown,Dust / PM,02-06-2019.txt,archive/extracted_text/legacy/02-06-2019.txt,117,heavy truck; truck traffic,needs_human_review,and the nearest paved road can generate dust and heavy truck traffic that can be a,"The applicant or authorized agent must follow this plan to control dust at active pit areas and driving surfaces. With the extraction of rock, haul roads between the quarry and the nearest paved road can generate dust and heavy truck traffic that can be a nuisance for nearby dwellings.  In this case, there are no dwellings located along the gravel road connecting to the paved Wells Draw Road.",2026-06-11T19:21:58
candidate_00557,9,Unknown,Dust / PM,02-06-2019.txt,archive/extracted_text/legacy/02-06-2019.txt,118,nuisance,needs_human_review,"nuisance for nearby dwellings.  In this case, there are no dwellings located along the","areas and driving surfaces. With the extraction of rock, haul roads between the quarry and the nearest paved road can generate dust and heavy truck traffic that can be a nuisance for nearby dwellings.  In this case, there are no dwellings located along the gravel road connecting to the paved Wells Draw Road. B. Bond Required: A bond shall be issued in the amount of five thousand dollars",2026-06-11T19:21:58
candidate_00558,9,Unknown,Dust / PM,02-06-2019.txt,archive/extracted_text/legacy/02-06-2019.txt,170,nuisance,needs_human_review,becomes a nuisance.,1. The Owners and their authorized agent(s) shall control dust and noise so neither becomes a nuisance. a. A dust control plan approved by the TriCounty Health Department shall be obtained prior to starting excavation and implemented throughout the course,2026-06-11T19:21:58
candidate_00561,9,Unknown,Dust / PM,02-07-18.txt,archive/extracted_text/legacy/02-07-18.txt,60,haul route,needs_human_review,"standards (both at the pit and along the haul route), the proposal is less likely to be","noise from operation of equipment, windblown dust and dust from equipment movement.  However, if the applicant and operators comply with dust and noise standards (both at the pit and along the haul route), the proposal is less likely to be injurious to public health, safety or welfare.",2026-06-11T19:21:58
candidate_00563,9,Unknown,Dust / PM,02-07-18.txt,archive/extracted_text/legacy/02-07-18.txt,151,heavy truck; nuisance; truck traffic,needs_human_review,generate dust and heavy truck traffic that can be a nuisance for nearby dwellings.  The,"With extraction of rock, haul roads between the quarry and the nearest paved road can generate dust and heavy truck traffic that can be a nuisance for nearby dwellings.  The dust control plan must demonstrate that dust at the pit and along the haul road can be controlled.  The anticipated haul road is 4000 North and County Road #339E.  Dust",2026-06-11T19:21:58
candidate_00567,9,Unknown,Dust / PM,02-07-18.txt,archive/extracted_text/legacy/02-07-18.txt,267,nuisance,needs_human_review,becomes a nuisance.,7 1. The Owners and their authorized agent(s) shall control dust and noise so neither becomes a nuisance. a. A dust control plan approved by the TriCounty Health Department shall be,2026-06-11T19:21:58
candidate_00612,9,Unknown,Dust / PM,04-01-15.txt,archive/extracted_text/legacy/04-01-15.txt,367,heavy truck,needs_human_review,between the quarry and the nearest paved road can generate dust and heavy truck,"operations beginning.  The applicant or authorized agent must follow this plan to control dust at active pit areas and driving surfaces. With  extraction of rock, haul roads between the quarry and the nearest paved road can generate dust and heavy truck traffic that can be a nuisance for nearby dwellings.  In this case, there are no dwellings in close proximity to the gravel pit and haul road.  However, the dust control plan must",2026-06-11T19:21:58
candidate_00613,9,Unknown,Dust / PM,04-01-15.txt,archive/extracted_text/legacy/04-01-15.txt,368,nuisance,needs_human_review,"traffic that can be a nuisance for nearby dwellings.  In this case, there are no dwellings","dust at active pit areas and driving surfaces. With  extraction of rock, haul roads between the quarry and the nearest paved road can generate dust and heavy truck traffic that can be a nuisance for nearby dwellings.  In this case, there are no dwellings in close proximity to the gravel pit and haul road.  However, the dust control plan must demonstrate that dust at the pit and along the haul  road can be controlled.",2026-06-11T19:21:58
candidate_00614,9,Unknown,Dust / PM,04-01-15.txt,archive/extracted_text/legacy/04-01-15.txt,421,nuisance,needs_human_review,a nuisance.,1. Owners or their authorized agent(s) shall control dust and noise so neither becomes a nuisance. a. A dust control plan approved by the TriCounty He alth Department and Utah DEQ shall be obtained prior to starting excavation and implemented,2026-06-11T19:21:58
candidate_00627,9,Unknown,Dust / PM,04-04-18.txt,archive/extracted_text/legacy/04-04-18.txt,276,nuisance,needs_human_review,becomes a nuisance.,1. Owners and their authorized agent(s) shall control dust and noise so neither becomes a nuisance. 7 a. The dust control plan shall be approved by the TriCounty Health Department,2026-06-11T19:21:58
candidate_00692,9,Unknown,Air Quality / Odor,05-21-12.txt,archive/extracted_text/legacy/05-21-12.txt,97,compressor,needs_human_review,Paso is updating their compressor stations. These proposals meet the requirements of,County/Community Planning Administrator Mike Hyde joined to meeting at 9:46 A.M… Commissioner Peatross read the draft letter out loud. Administrator Hyde stated that El Paso is updating their compressor stations. These proposals meet the requirements of federal air quality regulations and Utah air quality rules. Commission agreed that the prepared letter looks good.,2026-06-11T19:21:58
candidate_00693,9,Unknown,Air Quality / Odor,05-21-12.txt,archive/extracted_text/legacy/05-21-12.txt,98,air quality,needs_human_review,federal air quality regulations and Utah air quality rules. Commission agreed that the,Commissioner Peatross read the draft letter out loud. Administrator Hyde stated that El Paso is updating their compressor stations. These proposals meet the requirements of federal air quality regulations and Utah air quality rules. Commission agreed that the prepared letter looks good.,2026-06-11T19:21:58
candidate_00815,9,Unknown,Dust / PM,08-05-15.txt,archive/extracted_text/legacy/08-05-15.txt,180,nuisance,needs_human_review,neither becomes a nuisance.,"1. Owners, applicants or their authorized agent(s) shall control dust and noise so neither becomes a nuisance. 5",2026-06-11T19:21:58
candidate_00861,9,Unknown,Air Quality / Odor,09-10-12.txt,archive/extracted_text/legacy/09-10-12.txt,86,compressor,needs_human_review,Administrator Hyde stated that El Paso has proposed putting a compressor station in and,Commissioner Kent R. Peatross & County/Community Planning Administrator Mike Hyde joined the meeting at 9:15A.M… Administrator Hyde stated that El Paso has proposed putting a compressor station in and they have asked DEQ for an air quality permit. It meets all of the State and Federal air quality standards and we ask that they make sure the best available technology is being,2026-06-11T19:21:58
candidate_00862,9,Unknown,Air Quality / Odor,09-10-12.txt,archive/extracted_text/legacy/09-10-12.txt,87,air quality,needs_human_review,they have asked DEQ for an air quality permit. It meets all of the State and Federal air,9:15A.M… Administrator Hyde stated that El Paso has proposed putting a compressor station in and they have asked DEQ for an air quality permit. It meets all of the State and Federal air quality standards and we ask that they make sure the best available technology is being used in light of the winter ozone problems we have experienced in the Basin. A concern,2026-06-11T19:21:58
candidate_00891,9,Unknown,Dust / PM,10-02-19.txt,archive/extracted_text/legacy/10-02-19.txt,129,haul route,needs_human_review,"control dust at active pit areas and along haul routes. With extraction of rock, haul","Department prior to operations beginning.  Such plan approval was received by letter dated September 16, 2019.  The applicant or authorized agent must follow this plan to control dust at active pit areas and along haul routes. With extraction of rock, haul roads between the site and the nearest paved road can generate dust and heavy truck traffic that can be a nuisance for nearby dwellings and farmers.  In this case, there are",2026-06-11T19:21:58
candidate_00892,9,Unknown,Dust / PM,10-02-19.txt,archive/extracted_text/legacy/10-02-19.txt,130,heavy truck,needs_human_review,roads between the site and the nearest paved road can generate dust and heavy truck,"dated September 16, 2019.  The applicant or authorized agent must follow this plan to control dust at active pit areas and along haul routes. With extraction of rock, haul roads between the site and the nearest paved road can generate dust and heavy truck traffic that can be a nuisance for nearby dwellings and farmers.  In this case, there are no dwellings located on lands owned by anyone other than the applicant along the",2026-06-11T19:21:58
candidate_00893,9,Unknown,Dust / PM,10-02-19.txt,archive/extracted_text/legacy/10-02-19.txt,131,nuisance,needs_human_review,"traffic that can be a nuisance for nearby dwellings and farmers.  In this case, there are","control dust at active pit areas and along haul routes. With extraction of rock, haul roads between the site and the nearest paved road can generate dust and heavy truck traffic that can be a nuisance for nearby dwellings and farmers.  In this case, there are no dwellings located on lands owned by anyone other than the applicant along the gravel road connecting to Highway 87 [Ioka Lane].  However, there is agricultural land",2026-06-11T19:21:58
candidate_00894,9,Unknown,Dust / PM,10-02-19.txt,archive/extracted_text/legacy/10-02-19.txt,185,nuisance,needs_human_review,becomes a nuisance.,5 1. The Owners and their authorized agent(s) shall control dust and noise so neither becomes a nuisance. a. A dust control plan recently approved by the TriCounty Health Department shall be implemented throughout the course of the operations by the owners,2026-06-11T19:21:58
candidate_00902,9,Unknown,Dust / PM,10-03-11_Combined.txt,archive/extracted_text/legacy/10-03-11_Combined.txt,228,truck traffic,needs_human_review,will be good for the ozone problem. It will also help cut down on dust and truck traffic to,and carbon monoxide that is getting into the atmosphere. They will have a vapor recovery system where they will recover the vapors and the tank heaters will be more efficient; this will be good for the ozone problem. It will also help cut down on dust and truck traffic to each individual well pad which is good for the environment. Commissioner Winterton stated that they will be able to separate the water from the oil and will eliminate the need,2026-06-11T19:21:58
candidate_00961,9,Unknown,Dust / PM,10-4-23.txt,archive/extracted_text/legacy/10-4-23.txt,660,nuisance,needs_human_review,1. The applicant shall control dust and noise so neither becomes a nuisance.,"excavation and processing facility, on 300 -acres of property owned by 4- C Farms LLC., located in the Arcadia area, subject to the following conditions: 1. The applicant shall control dust and noise so neither becomes a nuisance. a. The applicant shall conform to the dust control plan approved by the TriCounty Health Department. The applicant shall provide dust control at all times by",2026-06-11T19:21:58
candidate_00963,9,Unknown,Dust / PM,10-4-23.txt,archive/extracted_text/legacy/10-4-23.txt,714,nuisance,needs_human_review,"Arcadia.   When they did the noise study it came out really well for it not being a nuisance,","brought to the attention of  the Planning Commission was when they did the noise study at their plant it was  3 to 5 times the size of Utah’s site that they  are proposing to do sand removal in Arcadia.   When they did the noise study it came out really well for it not being a nuisance, therefore, they anticipate no problems in Arcadia with it’s size being considerably smaller.  When it comes to the dus t control plan, they will use every avenue they  can to mitigate the dust.  Also",2026-06-11T19:21:58
candidate_01018,9,Duchesne,Air Quality / Odor,11-02-22.txt,archive/extracted_text/legacy/11-02-22.txt,1175,nuisance,needs_human_review,Duchesne County Nuisance Ordinance and shall ensure that no odors are produced that,through any gates installed will also need to be arranged. 9.  Applicants shall limit noise associated with the business to the hours set forth in the Duchesne County Nuisance Ordinance and shall ensure that no odors are produced that would be objectionable to surrounding residents. 10.   Applicants shall obtain and maintain a Duchesne County Business License in effect.,2026-06-11T19:21:58
candidate_01044,9,Unknown,Air Quality / Odor,11-21-11_Combined.txt,archive/extracted_text/legacy/11-21-11_Combined.txt,68,air quality,needs_human_review,Administrator Hyde stated that this is a request from Newfield to modify the air quality,"Minutes of Commission Combined Meeting held on November 21, 2011                                               Page 2 of 2 County/Community Planning Administrator Mike Hyde joined the meeting at 10:00 A.M… Administrator Hyde stated that this is a request from Newfield to modify the air quality permit for their Monument Butte Compressor Station to add a new 1,050 horsepower compressor engine. This proposed engine will include an oxidation catalyst to control",2026-06-11T19:21:58
candidate_01045,9,Unknown,Air Quality / Odor,11-21-11_Combined.txt,archive/extracted_text/legacy/11-21-11_Combined.txt,69,compressor,needs_human_review,"permit for their Monument Butte Compressor Station to add a new 1,050 horsepower","County/Community Planning Administrator Mike Hyde joined the meeting at 10:00 A.M… Administrator Hyde stated that this is a request from Newfield to modify the air quality permit for their Monument Butte Compressor Station to add a new 1,050 horsepower compressor engine. This proposed engine will include an oxidation catalyst to control emissions. The facility still meets the requirements of federal air quality regulations and",2026-06-11T19:21:58
candidate_01046,9,Unknown,Air Quality / Odor,11-21-11_Combined.txt,archive/extracted_text/legacy/11-21-11_Combined.txt,70,compressor,needs_human_review,compressor engine. This proposed engine will include an oxidation catalyst to control,"Administrator Hyde stated that this is a request from Newfield to modify the air quality permit for their Monument Butte Compressor Station to add a new 1,050 horsepower compressor engine. This proposed engine will include an oxidation catalyst to control emissions. The facility still meets the requirements of federal air quality regulations and Utah air quality rules. Commissioner Winterton stated that the letter looks good. Both",2026-06-11T19:21:58
candidate_01047,9,Unknown,Air Quality / Odor,11-21-11_Combined.txt,archive/extracted_text/legacy/11-21-11_Combined.txt,71,air quality,needs_human_review,emissions. The facility still meets the requirements of federal air quality regulations and,"permit for their Monument Butte Compressor Station to add a new 1,050 horsepower compressor engine. This proposed engine will include an oxidation catalyst to control emissions. The facility still meets the requirements of federal air quality regulations and Utah air quality rules. Commissioner Winterton stated that the letter looks good. Both Chairman Wood and Commissioner Peatross agreed.",2026-06-11T19:21:58
candidate_01048,9,Unknown,Air Quality / Odor,11-21-11_Combined.txt,archive/extracted_text/legacy/11-21-11_Combined.txt,72,air quality,needs_human_review,Utah air quality rules. Commissioner Winterton stated that the letter looks good. Both,compressor engine. This proposed engine will include an oxidation catalyst to control emissions. The facility still meets the requirements of federal air quality regulations and Utah air quality rules. Commissioner Winterton stated that the letter looks good. Both Chairman Wood and Commissioner Peatross agreed.,2026-06-11T19:21:58
candidate_01116,9,Unknown,Dust / PM,12-6-23.txt,archive/extracted_text/legacy/12-6-23.txt,990,nuisance,needs_human_review,1. The applicant shall control dust and noise so neither becomes a nuisance.,"sands processing facility, on approximately 16 acres of Parcel # 00-0007-7226, located in the Arcadia area, subject to the following conditions: 1. The applicant shall control dust and noise so neither becomes a nuisance. a. The applicant shall conform to the dust control plan approved by the TriCounty Health Department. The applicant shall provide dust control at all times by",2026-06-11T19:21:58
candidate_01149,9,Duchesne,Air Quality / Odor,3-01-23.txt,archive/extracted_text/legacy/3-01-23.txt,227,nuisance,needs_human_review,is a mobile business. The Duchesne County Nuisance Ordinance allows noise between the,"odors, gases, noxious matter, heat, glare, electromagnetic disturbances and radiation. Findings:  This business is not anticipated to generate significant amounts of noise as it is a mobile business. The Duchesne County Nuisance Ordinance allows noise between the hours of 7:00 A.M and 9:30 P.M. on weekdays, 8:00 A.M. to 9:30 P.M. on Saturdays, and 9:00 A.M. to 9:30 P.M. on Sundays.  Conditions should be considered to ensure that noise,",2026-06-11T19:21:58
candidate_01150,9,Unknown,Air Quality / Odor,3-01-23.txt,archive/extracted_text/legacy/3-01-23.txt,231,nuisance,needs_human_review,business is not anticipated to produce odors or other nuisance factors listed above that,"9:00 A.M. to 9:30 P.M. on Sundays.  Conditions should be considered to ensure that noise, which could disturb others, does not occur earlier or later than these allowed times.  The business is not anticipated to produce odors or other nuisance factors listed above that would be detrimental to surrounding owners. F. Operating Hours: The regulation of operating hours for activities affecting normal schedules",2026-06-11T19:21:58
candidate_01167,9,Unknown,Dust / PM,4-05-23.txt,archive/extracted_text/legacy/4-05-23.txt,326,nuisance,needs_human_review,1. The applicant shall control dust and noise so neither becomes a nuisance.,2. The request is valid. RECOMMENDATIONS 1. The applicant shall control dust and noise so neither becomes a nuisance. a. The applicant shall conform to the dust control plan approved by the TriCounty Health Department.,2026-06-11T19:21:58
candidate_01190,9,Unknown,Air Quality / Odor,4-3-2024.txt,archive/extracted_text/legacy/4-3-2024.txt,129,air quality,needs_human_review,regarding air quality and dust control and they advised him to calculate some things to do,"there are any problems with dust control we are happy to work with the county, since this is a Class B road, to help suppress the dust. He stated t hat he ha s contacted the DEQ regarding air quality and dust control and they advised him to calculate some things to do with the disturbed acreage, machinery, and roads. If crusher emissions fall under 5 tons per year, we are exempt from needing an air quality permit.  I have been in contact with",2026-06-11T19:21:58
candidate_01196,9,Unknown,Noise / Vibration,5-1-24-Final-MGedits.txt,archive/extracted_text/legacy/5-1-24-Final-MGedits.txt,24,flaring; vibration,needs_human_review,"anybody, but just to monitor the noise and vibration of the flaring.","o Thomas Winterton stated that he’s personally made site visits six times, not contacting anybody, but just to monitor the noise and vibration of the flaring. o Terry Nelson stated he was at the meeting with Caruso and Commissioner Killian",2026-06-11T19:21:58
candidate_01197,9,Unknown,Noise / Vibration,5-1-24-Final-MGedits.txt,archive/extracted_text/legacy/5-1-24-Final-MGedits.txt,28,flaring,needs_human_review,flaring.,"o Terry Nelson stated he was at the meeting with Caruso and Commissioner Killian along with Hobart Willis and Fred Goodrich concerning the noise caused by the flaring. o Kelsey Carter stated that he didn’t have any biases or conflicts, generally, but due to",2026-06-11T19:21:58
candidate_01231,9,Unknown,Dust / PM,5-3-23.txt,archive/extracted_text/legacy/5-3-23.txt,343,nuisance,needs_human_review,1. The applicant shall control dust and noise so neither becomes a nuisance.,"approximately 70 acres of the Higley property, subject to the following conditions: 1. The applicant shall control dust and noise so neither becomes a nuisance. a. The applicant shall conform to the dust control plan approved by the TriCounty Health Department.  The applicant shall provide dust control at all times by",2026-06-11T19:21:58
candidate_01235,9,Unknown,Dust / PM,5-3-23.txt,archive/extracted_text/legacy/5-3-23.txt,576,nuisance,needs_human_review,1. The applicant shall control dust and noise so neither becomes a nuisance.,"Ken Richens:  I make a motion that we approve this CUP, subject to the following conditions: 1. The applicant shall control dust and noise so neither becomes a nuisance. a. The applicant shall conform to the dust control plan approved by the TriCounty Health Department.  The applicant shall provide dust control at all times by",2026-06-11T19:21:58
candidate_01252,9,Unknown,Dust / PM,5-3-23.txt,archive/extracted_text/legacy/5-3-23.txt,1049,nuisance,needs_human_review,1.  The applicant shall control dust and noise so neither becomes a nuisance.,"between 5000 West and the Ute Tribe lands, subject to the following conditions: 1.  The applicant shall control dust and noise so neither becomes a nuisance. a. The applicant shall conform to the dust control plan approved by the TriCounty Health Department. The applicant shall provide dust control at all times by",2026-06-11T19:21:58
candidate_01287,9,Unknown,Dust / PM,6-7-23.txt,archive/extracted_text/legacy/6-7-23.txt,446,nuisance,needs_human_review,1. The applicant shall control dust and noise so neither becomes a nuisance.,"between 5000 West and the Ute Tribe lands, subject to the following conditions: 1. The applicant shall control dust and noise so neither becomes a nuisance. a. The applicant shall conform to the dust control plan approved by the TriCounty Health Department. The applicant shall provide dust control at all times by",2026-06-11T19:21:58
candidate_01296,9,Unknown,Air Quality / Odor,6-7-23.txt,archive/extracted_text/legacy/6-7-23.txt,829,air quality; nuisance,needs_human_review,roads.  The county nuisance ordinance and state air quality rules require 24/7 dust,"dust control plan for this location.  The applicant or authorized agent must follow this plan to control dust at active mining areas and driving surfaces, including haul roads.  The county nuisance ordinance and state air quality rules require 24/7 dust control by applications of water and/or dust suppressants (such as magnesium chloride).  The Johnson Water District has verified by letter dated May 10, 2023",2026-06-11T19:21:58
candidate_01300,9,Duchesne,Dust / PM,6-7-23.txt,archive/extracted_text/legacy/6-7-23.txt,927,nuisance,needs_human_review,1.  The applicant shall control dust and noise so neither becomes a nuisance.,"mining of shale, sand and gravel, subject to the following conditions: 1.  The applicant shall control dust and noise so neither becomes a nuisance. DUCHESNE COUNTY PLANNING COMMISSION MEETING",2026-06-11T19:21:58
candidate_01397,9,Unknown,Dust / PM,April-2-2008.txt,archive/extracted_text/legacy/April-2-2008.txt,328,nuisance,needs_human_review,1. Applicant shall control dust and noise so neithe r becomes a nuisance.  A dust,1. Applicant shall control dust and noise so neithe r becomes a nuisance.  A dust control plan meeting DEQ standards shall be provided to the county and DEQ prior to the commencement of mining and crushing op erations.,2026-06-11T19:21:59
candidate_01401,9,Unknown,Dust / PM,April-2-2008.txt,archive/extracted_text/legacy/April-2-2008.txt,494,nuisance,needs_human_review,1. Applicant shall control dust and noise so neithe r becomes a nuisance.  A dust,conditions: 1. Applicant shall control dust and noise so neithe r becomes a nuisance.  A dust control plan meeting DEQ standards shall be provided to the county and DEQ prior to the commencement of mining and crushing op erations.,2026-06-11T19:21:59
candidate_01405,9,Unknown,Dust / PM,April-2-2014.txt,archive/extracted_text/legacy/April-2-2014.txt,125,truck traffic,needs_human_review,and the nearest paved road can generate dust and he avy truck traffic that can be a,"The applicant or authorized agent must follow this plan to control dust at active pit areas and driving surfaces. With the extraction of rock, haul roads between the quarry and the nearest paved road can generate dust and he avy truck traffic that can be a nuisance for nearby dwellings.  The dust control plan must demonstrate that dust at the pit and along the haul road can be controlled.",2026-06-11T19:21:59
candidate_01406,9,Unknown,Dust / PM,April-2-2014.txt,archive/extracted_text/legacy/April-2-2014.txt,126,nuisance,needs_human_review,nuisance for nearby dwellings.  The dust control plan must demonstrate that dust at the,"areas and driving surfaces. With the extraction of rock, haul roads between the quarry and the nearest paved road can generate dust and he avy truck traffic that can be a nuisance for nearby dwellings.  The dust control plan must demonstrate that dust at the pit and along the haul road can be controlled. B. Bond Required : A bond shall be issued in the amount of five thousand",2026-06-11T19:21:59
candidate_01407,9,Unknown,Dust / PM,April-2-2014.txt,archive/extracted_text/legacy/April-2-2014.txt,180,nuisance,needs_human_review,becomes a nuisance.,5 1. The Owner and his authorized agent(s) shall cont rol dust and noise so neither becomes a nuisance. a. A dust control plan approved by the TriCounty He alth Department shall be obtained prior to starting excavation and implemented throughout the course,2026-06-11T19:21:59
candidate_01432,9,Duchesne,Dust / PM,April-3-2013.txt,archive/extracted_text/legacy/April-3-2013.txt,266,nuisance,needs_human_review,during dry and windy periods to prevent dust from becoming a nuisance.,"vegetative buffers or enact other mitigation measures to reduce noise. 6. The applicant shall make sufficient applications  of water or other dust inhibitors during dry and windy periods to prevent dust from becoming a nuisance. 7. Before opening the business, the applicant shall  provide a fire hydrant to serve the fire protection needs of the facility at a location  approved by the East Duchesne",2026-06-11T19:21:59
candidate_01443,9,Unknown,Dust / PM,April-4-2012.txt,archive/extracted_text/legacy/April-4-2012.txt,297,nuisance,needs_human_review,1. Owner and his agent(s) shall control dust and noise so neither becomes a nuisance.,the following conditions: 1. Owner and his agent(s) shall control dust and noise so neither becomes a nuisance. a. The dust control plan approved by the TriCounty Health Department shall be implemented throughout the course of the operations  by the owners or,2026-06-11T19:21:59
candidate_01454,9,Unknown,Dust / PM,April-6-2011.txt,archive/extracted_text/legacy/April-6-2011.txt,119,heavy truck; nuisance; truck traffic,needs_human_review,generate dust and heavy truck traffic that can be a  nuisance for nearby dwellings.  In,"With gravel pits, haul roads between the pit and th e nearest paved County Road generate dust and heavy truck traffic that can be a  nuisance for nearby dwellings.  In this case, the nearest dwelling (Tanner) is located about 2900 feet east of the intersection of the pit access road (which is the road that goes south to the Johnson",2026-06-11T19:21:59
candidate_01456,9,Unknown,Dust / PM,April-6-2011.txt,archive/extracted_text/legacy/April-6-2011.txt,175,nuisance,needs_human_review,nuisance.,"1. Applicants and their agent(s) shall control dust  and noise so neither becomes a nuisance. a. Prior to the start of operations, a dust control  plan must be presented by the",2026-06-11T19:21:59
candidate_01468,9,Unknown,Dust / PM,April-6-2016.txt,archive/extracted_text/legacy/April-6-2016.txt,123,heavy truck; truck traffic,needs_human_review,the site and the nearest paved road can generate du st and heavy truck traffic that can,"The applicant or authorized agent must follow this plan to control dust at active mining areas and on driving surfaces. With extraction of e arth products, haul roads between the site and the nearest paved road can generate du st and heavy truck traffic that can be a nuisance for nearby dwellings.  In this case, there are no dwellings in close proximity to the extraction site and haul road.  However, the dust control plan must",2026-06-11T19:21:59
candidate_01469,9,Unknown,Dust / PM,April-6-2016.txt,archive/extracted_text/legacy/April-6-2016.txt,124,nuisance,needs_human_review,"be a nuisance for nearby dwellings.  In this case, there are no dwellings in close","areas and on driving surfaces. With extraction of e arth products, haul roads between the site and the nearest paved road can generate du st and heavy truck traffic that can be a nuisance for nearby dwellings.  In this case, there are no dwellings in close proximity to the extraction site and haul road.  However, the dust control plan must demonstrate that dust at the mining site and along the haul road can be controlled.",2026-06-11T19:21:59
candidate_01470,9,Unknown,Dust / PM,April-6-2016.txt,archive/extracted_text/legacy/April-6-2016.txt,173,nuisance,needs_human_review,a nuisance.,1. Owners or their authorized agent(s) shall control dust and noise so neither becomes a nuisance. a. A dust control plan approved by the TriCounty He alth Department shall be obtained prior to starting excavation and implemented throughout the course,2026-06-11T19:21:59
candidate_01474,9,Unknown,Dust / PM,April-6-2016.txt,archive/extracted_text/legacy/April-6-2016.txt,306,heavy truck; truck traffic,needs_human_review,the site and the nearest paved road can generate du st and heavy truck traffic that can,"The applicant or authorized agent must follow this plan to control dust at active mining areas and on driving surfaces. With extraction of e arth products, haul roads between the site and the nearest paved road can generate du st and heavy truck traffic that can be a nuisance for nearby dwellings.  In this case, there are no dwellings in close proximity to the extraction site and haul road.  However, the dust control plan must",2026-06-11T19:21:59
candidate_01475,9,Unknown,Dust / PM,April-6-2016.txt,archive/extracted_text/legacy/April-6-2016.txt,307,nuisance,needs_human_review,"be a nuisance for nearby dwellings.  In this case, there are no dwellings in close","areas and on driving surfaces. With extraction of e arth products, haul roads between the site and the nearest paved road can generate du st and heavy truck traffic that can be a nuisance for nearby dwellings.  In this case, there are no dwellings in close proximity to the extraction site and haul road.  However, the dust control plan must demonstrate that dust at the mining site and along the haul road can be controlled.",2026-06-11T19:21:59
candidate_01476,9,Unknown,Dust / PM,April-6-2016.txt,archive/extracted_text/legacy/April-6-2016.txt,357,nuisance,needs_human_review,a nuisance.,1. Owners or their authorized agent(s) shall control dust and noise so neither becomes a nuisance. a. A dust control plan approved by the TriCounty He alth Department shall be obtained prior to starting excavation and implemented throughout the course,2026-06-11T19:21:59
candidate_01488,9,Unknown,Dust / PM,April-7-2010.txt,archive/extracted_text/legacy/April-7-2010.txt,535,nuisance,needs_human_review,1. Applicant shall control dust and noise so neithe r becomes a nuisance.,"Permit requested by J. Bruce and Brandon Hartman, s ubject to the following conditions: 1. Applicant shall control dust and noise so neithe r becomes a nuisance. 12",2026-06-11T19:21:59
